"source","search","url"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2019-02-07-audio-background/audio_classification_background.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/190657051/contents/content/post/2018-09-04-deboning-simple-linear-regression-output-in-tensorflow.Rmd?ref=2077648f8f96ef80c70441d3cc1251ab71ad2b46"
"github","tensorflow","https://api.github.com/repositories/141544026/contents/misc/install_tensorflow.Rmd?ref=f321a0b6d6fe32c83ec2aebb8fab701732b2505f"
"github","tensorflow","https://api.github.com/repositories/136302896/contents/inst/doc/deployment.Rmd?ref=5d3c30f87dc1da59fc2cac81c2912f3dd0b8b8cb"
"github","tensorflow","https://api.github.com/repositories/136302896/contents/vignettes/deployment.Rmd?ref=5d3c30f87dc1da59fc2cac81c2912f3dd0b8b8cb"
"github","tensorflow","https://api.github.com/repositories/88416253/contents/blog/2019/2019-01-14-tensornets.Rmd?ref=d16699911ff49a7d254b614a8519ae79f0182815"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/content/post/2018-07-12_mcubed_mlsummit_data2day.Rmd?ref=ce1270d0ab7be9b326fb46bacbd3a93d57c07cd2"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/public/post/2018-07-12_mcubed_mlsummit_data2day.Rmd?ref=ce1270d0ab7be9b326fb46bacbd3a93d57c07cd2"
"github","tensorflow","https://api.github.com/repositories/72362431/contents/README.Rmd?ref=1ea3dec7e60580fc8467300fc4be01b1983f5624"
"github","tensorflow","https://api.github.com/repositories/165615064/contents/_posts/2019-02-12-getting-start-with-deep-learning-project/getting-start-with-deep-learning-project.Rmd?ref=0cd4b24baeb73cd900473e70fba8e09cf632bfa4"
"github","tensorflow","https://api.github.com/repositories/97953179/contents/gdg_tensorflow.Rmd?ref=f6901aa8e0d3efaeadb8bba17269f2f18cebe1a7"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/inst/doc/tensorboard.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/vignettes/tensorboard.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/110875296/contents/README.rmd?ref=0d9a7d3a59d0c6909741b642ab3c4da026f349f6"
"github","tensorflow","https://api.github.com/repositories/174886023/contents/stephen_hw4/stephenHw4.Rmd?ref=e2d71e9cb4ba1b807d8e3d7d15c87231631fc9b6"
"github","tensorflow","https://api.github.com/repositories/167896580/contents/Untitled.Rmd?ref=fd0ca92f47b7a7ab92a6dddb1ad33df7e792805c"
"github","tensorflow","https://api.github.com/repositories/169028030/contents/52_machine_learning.Rmd?ref=5c45aa9c90f9de0b499a7b4e76ef966e76ed19f3"
"github","tensorflow","https://api.github.com/repositories/156973783/contents/hugo/content/learning_tensorflow.Rmd?ref=972a7db5b4c413d2929d91f7a9379c1d665d99fe"
"github","tensorflow","https://api.github.com/repositories/168762859/contents/README.Rmd?ref=14efef684a7a39f6c4c55cb12b751e8c7f7673a0"
"github","tensorflow","https://api.github.com/repositories/82330861/contents/vignettes/tuning.Rmd?ref=afd251e3e3a3b73ed3a5232ca7c1c5a71ccd1e4e"
"github","tensorflow","https://api.github.com/repositories/116067575/contents/short_course/kerasformula_diagnostic.Rmd?ref=8d6acf74bf70fc87921c97ba134172830e70dc13"
"github","tensorflow","https://api.github.com/repositories/84466091/contents/r_singularity.rmd?ref=6a35ff30b6b902c695595cc65e6c8d7dc605999b"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tools/tfdatasets/articles/feature_spec.Rmd?ref=e57d56ea72c3d9ffd36a5d7270a4756bfb29a43f"
"github","tensorflow","https://api.github.com/repositories/162626147/contents/contributing.Rmd?ref=b9f31dd975d16c6bddda5a5000ed9731f2b4f173"
"github","tensorflow","https://api.github.com/repositories/150334064/contents/talk_20180925_rstudio-conf/RLadies_20180925_beamer.Rmd?ref=571557ab9d145957240a5f9abcf0166c6ae3b4b8"
"github","tensorflow","https://api.github.com/repositories/169111381/contents/Tutorial.Rmd?ref=c10bd5142697c4d2e55613d6b8a4bc9848f55440"
"github","tensorflow","https://api.github.com/repositories/193806375/contents/Rmd/tensorflow-y-r.Rmd?ref=0547b93842b96049b0fa163735eacbce8c0823e8"
"github","tensorflow","https://api.github.com/repositories/44904175/contents/CV.Rmd?ref=01df46bb30e3ef52b18fe91fb7087899ed6c2030"
"github","tensorflow","https://api.github.com/repositories/73758247/contents/vignettes/webpages/technical_details.Rmd?ref=c667b642d152f5b75d654976cd0d7260b04f9027"
"github","tensorflow","https://api.github.com/repositories/140262773/contents/presentation/presentation.Rmd?ref=82ca34ff6b1da64b1efa82f6b0b9205c25739538"
"github","tensorflow","https://api.github.com/repositories/112272466/contents/notes/ttr_2017_12_28.Rmd?ref=7c68ca0f1d77aa0352594abbc08483b31dddc010"
"github","tensorflow","https://api.github.com/repositories/93975018/contents/v2/analysis/gpu_benchmark_v2.Rmd?ref=5b95f4640f371e0b532f0a14f6bb05466f41eef1"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/articles/input_functions.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/158486416/contents/index.Rmd?ref=9d375375e6d2c6da7fbaf39811495d086f2e2085"
"github","tensorflow","https://api.github.com/repositories/95458936/contents/inst/doc/get_started.Rmd?ref=d4337de8b6133f20e9cd8b8396c4a7b6a22d51c7"
"github","tensorflow","https://api.github.com/repositories/95458936/contents/vignettes/get_started.Rmd?ref=d4337de8b6133f20e9cd8b8396c4a7b6a22d51c7"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/keras/articles/guide_keras.Rmd?ref=87117479b27e43378c2312e37cdd2113b947a1e6"
"github","tensorflow","https://api.github.com/repositories/97672122/contents/tensorflow_gitlog.Rmd?ref=fb2ba83812b3dd1fe84c8294ee5f4c7d47340f03"
"github","tensorflow","https://api.github.com/repositories/30394962/contents/2018-02/prod-interop/rstudio-conf-2018-prod-interop.Rmd?ref=8b7e8bb4746352f40f6d0a5dd320b6375b887ff6"
"github","tensorflow","https://api.github.com/repositories/131709792/contents/R/mhc_tensorflow_notebook.Rmd?ref=41e95ece955629e7ac184811a5b6c03339981eba"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/articles/experiments.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/learn/resources.Rmd?ref=d0079c5afb0a55fd3d2642974d210225017dc9ec"
"github","tensorflow","https://api.github.com/repositories/79753678/contents/vignettes/examples/index.Rmd?ref=4c388831b04d886f1c8111ae0dd14dac58632e64"
"github","tensorflow","https://api.github.com/repositories/135414746/contents/packrat/lib/x86_64-pc-linux-gnu/3.4.4/keras/doc/getting_started.Rmd?ref=a4122df7b767e2b8d7e1a793c371fdb420c83676"
"github","tensorflow","https://api.github.com/repositories/160534328/contents/content/post/eetf.Rmd?ref=da5552ea0e38ef7cfaf4b1aa48cf91b36923449c"
"github","tensorflow","https://api.github.com/repositories/160534328/contents/post/eetf.Rmd?ref=da5552ea0e38ef7cfaf4b1aa48cf91b36923449c"
"github","tensorflow","https://api.github.com/repositories/105773021/contents/vignettes/feature_spec.Rmd?ref=065ff547406b4bd2276a7e735041c3e9fb6b6502"
"github","tensorflow","https://api.github.com/repositories/109620517/contents/docs/index.RMD?ref=2703c5567551a313087ef545080233c445a13255"
"github","tensorflow","https://api.github.com/repositories/124350641/contents/Tensorflow-Test.Rmd?ref=8cb053d0254f54721149cf4ea598daf6d01c36a7"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/public/post/2019-02-04_keras_fruits_crossvalidation.Rmd?ref=2146126dc23e186149f66991f9a759507886091b"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/content/drafts/2019-02-04_keras_fruits_crossvalidation.Rmd?ref=a62babf06d5cee0f10f463455134879aab78a408"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/public/drafts/2019-02-04_keras_fruits_crossvalidation.Rmd?ref=a62babf06d5cee0f10f463455134879aab78a408"
"github","tensorflow","https://api.github.com/repositories/152331473/contents/RNotebook/tensorflow-w-r.Rmd?ref=85425c4cea1b7ef52f87758053185112a75160f8"
"github","tensorflow","https://api.github.com/repositories/137313008/contents/pytorchBookDown/082.Rmd?ref=7503ded9699fea330a1b6d676a0edb2f5db7cd33"
"github","tensorflow","https://api.github.com/repositories/167263338/contents/21-deep-learning-coding.Rmd?ref=93528ab90a2de0dad62d4cf42770acc167729c33"
"github","tensorflow","https://api.github.com/repositories/79469093/contents/content/posts/2018/2018-02-07-upcoming-courses.Rmd?ref=a87fc3fbcf48ab5053f0087f866d8b1cae6ec761"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/examples/hello_tensorflow.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/161384139/contents/docs/ubuntu-deeplearning-raster-vision-ami.Rmd?ref=ba443d16ac537afbbfd74954f4c7cc435e3ab0fb"
"github","tensorflow","https://api.github.com/repositories/84618291/contents/content/post/2017-03-10-github-rstudio.Rmd?ref=a72b46d8559f8a9033e80b5dc9cce5bbc4ba4714"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-06-06-simple-audio-classification-keras/simple-audio-classification-keras.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2019-01-24-vq-vae/vq_vae.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/articles/tensorflow_layers.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-09-17-eager-captioning/image_captioning.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/161966845/contents/index.Rmd?ref=b915fdadd746247170bf4e56ed9c54639cdff41c"
"github","tensorflow","https://api.github.com/repositories/118606767/contents/pazur2.Rmd?ref=ce3fce5369a6147072ebc8c379052e743fed9b46"
"github","tensorflow","https://api.github.com/repositories/133577378/contents/GettingStarted.Rmd?ref=a13f1df9d39b9200524545343b478023d7d1f29a"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tools/cloudml/articles/tuning.Rmd?ref=ea800fd800758a74a8217a7fda5f740858b4fe19"
"github","tensorflow","https://api.github.com/repositories/140809878/contents/keras_future.Rmd?ref=424dff72f8f0bb007ac74cc676950162e62099bc"
"github","tensorflow","https://api.github.com/repositories/98331679/contents/h2o-tutorial.Rmd?ref=b10bd41f9dbbfb863f5befa5ba8924023888453d"
"github","tensorflow","https://api.github.com/repositories/174886023/contents/hw4.Rmd?ref=b2e59ced223871c421fb915b3812a44ddc9d8ed9"
"github","tensorflow","https://api.github.com/repositories/146143805/contents/DeepLearning_with_Keras_R.Rmd?ref=aed67dc433ad9ab8fcffcbdd1284b1bb9c6a55b1"
"github","tensorflow","https://api.github.com/repositories/184239323/contents/Slides/2018-07-DeepLearning-RencontresR/En-pratique/Deep-with-R.Rmd?ref=b3ef43892b9d089dcbd3aaf0a43237b9f4956130"
"github","tensorflow","https://api.github.com/repositories/69696237/contents/tf_test.Rmd?ref=5c88d8b545635fe2a904c528dc16a37279a07f57"
"github","tensorflow","https://api.github.com/repositories/84148885/contents/content/blog/ds_courses.Rmd?ref=36176736e55e0f74ca88d8c5410200b127a3407c"
"github","tensorflow","https://api.github.com/repositories/84148885/contents/public/blog/ds_courses.Rmd?ref=36176736e55e0f74ca88d8c5410200b127a3407c"
"github","tensorflow","https://api.github.com/repositories/159560389/contents/vignettes/python.Rmd?ref=f15b5578e8f9e060c08665e00e73da91fe962322"
"github","tensorflow","https://api.github.com/repositories/143641107/contents/content/post/2017-09-28-data2day.Rmd?ref=18151ccf7c8a07076f486822005dce4b7bf96950"
"github","tensorflow","https://api.github.com/repositories/143641107/contents/public/post/2017-09-28-data2day.Rmd?ref=18151ccf7c8a07076f486822005dce4b7bf96950"
"github","tensorflow","https://api.github.com/repositories/74624338/contents/part04/week3_170321/TensorBoard_Visualizing_Learning.Rmd?ref=f62b56ea5c13db651aec10a95a99315f41b6fd0a"
"github","tensorflow","https://api.github.com/repositories/185916200/contents/content/posts/2019-05-21-webcam-image-classification.Rmd?ref=31b88ae2e042f9faa389c7e528e07e53d1b3e25b"
"github","tensorflow","https://api.github.com/repositories/136262077/contents/tensorflow.Rmd?ref=e4739d8936021653a00993505b6b262e7e695faf"
"github","tensorflow","https://api.github.com/repositories/112531736/contents/ch02_basics/Concept01_defining_tensors.Rmd?ref=c01c969e7029a3851b36b2661217d183e9085f0f"
"github","tensorflow","https://api.github.com/repositories/116765443/contents/content/post/2018-01-09-what-you-need-to-do-deep-learning.Rmd?ref=1a302586de7d5f67f07df29e3549ca9aa5f6fb07"
"github","tensorflow","https://api.github.com/repositories/116765443/contents/public/post/2018-01-09-what-you-need-to-do-deep-learning.Rmd?ref=1a302586de7d5f67f07df29e3549ca9aa5f6fb07"
"github","tensorflow","https://api.github.com/repositories/139412160/contents/presentation.Rmd?ref=24c3e8f88d0f9ae2163b10e705a7edaa9d26f435"
"github","tensorflow","https://api.github.com/repositories/128283973/contents/DeepLearning_with_Keras_R.Rmd?ref=3afdfedab8e92e183d3f0b7750102364138fa3b4"
"github","tensorflow","https://api.github.com/repositories/146673599/contents/notes/ashton.Rmd?ref=436a68bb0b6bb69fe63d8902a0a243449ac65ce2"
"github","tensorflow","https://api.github.com/repositories/186728083/contents/A_Tensorboard.Rmd?ref=d9ec421f90325975a25446ef420e9fb60ba2c510"
"github","tensorflow","https://api.github.com/repositories/138326020/contents/content/post/2018-06-23-setting-up-an-aws-ec2-instance-with-rstudio-server-and-tensorflow-gpu.Rmd?ref=0717f41d1338594da4693090aa3edaba8b9a7829"
"github","tensorflow","https://api.github.com/repositories/54343118/contents/index.Rmd?ref=444d6f073796f67cac3d4ff764fb57f42e500d9b"
"github","tensorflow","https://api.github.com/repositories/165648821/contents/11_NeuralNetwork/NN/learn_keras2.Rmd?ref=6ab09763fa8f4ea0f578df514bfe1b18ea62c925"
"github","tensorflow","https://api.github.com/repositories/73758247/contents/vignettes/get_started.Rmd?ref=fd8bb770f5e94fd0948668a14286586a034e46d6"
"github","tensorflow","https://api.github.com/repositories/187696172/contents/README.Rmd?ref=f8296746aee509177906d0f10bdb847d821001a9"
"github","tensorflow","https://api.github.com/repositories/122551002/contents/tensorflow-commit-log/tensorflow_emails_diversity.Rmd?ref=a4a0f85defc1003bb76ac167097da0818e8561c1"
"github","tensorflow","https://api.github.com/repositories/136336983/contents/tensorflow.Rmd?ref=4a59d89bbad66e2aff1bf35bf1fea9152bc36cf1"
"github","tensorflow","https://api.github.com/repositories/88001118/contents/Lecture%20Note/Chap2_declareVariable.Rmd?ref=3882081a660d9e1577b9becbe86ee05dc5a92857"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/inst/doc/input_functions.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/vignettes/input_functions.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/54808940/contents/profiling/5.keras/5.A.1_install_test.Rmd?ref=68e83246f0f78bf367ba0ec1f9f4d83be4eaac9c"
"github","tensorflow","https://api.github.com/repositories/124624124/contents/vignettes/onnx_model_zoo.Rmd?ref=20ad4987b05a358ab69f8478e86801ef00b238b9"
"github","tensorflow","https://api.github.com/repositories/157031190/contents/content/blog/post/2018-08-20-building-my-first-deep-learning-machine.Rmd?ref=e6b78440f27ca87ce89278c6aa36ad3c47736372"
"github","tensorflow","https://api.github.com/repositories/108272043/contents/lab04/deep_learning_tutorial.Rmd?ref=5e8ca58fc14dcc87423a3300a1a071bff735025c"
"github","tensorflow","https://api.github.com/repositories/191876462/contents/natural_language_understanding/word_embeddings/word_embeddings.Rmd?ref=064bf9dd78db3e67b748d1dc71bb6386ecdd1992"
"github","tensorflow","https://api.github.com/repositories/83511229/contents/content/post/2017-03-23-collaborate-and-share-your-work-git-github-rpubs-gmd-workflowr.Rmd?ref=f199e0b6213affd556c2d7ecf02c949053860c45"
"github","tensorflow","https://api.github.com/repositories/114137764/contents/inst/notebooks/tensorflow/linear_regression_multiple.Rmd?ref=fb985942bed2499676ffeefa377b097b75138e9d"
"github","tensorflow","https://api.github.com/repositories/151667463/contents/keras/vignettes/getting_started.Rmd?ref=78d509aaf41a4c4dff408f7c95260fdf300d728c"
"github","tensorflow","https://api.github.com/repositories/123404066/contents/cancer-classification.Rmd?ref=08d08c682528dd23fe04b4975d57cbe0e61f4214"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tfestimators/articles/examples/tensorflow_layers.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/58389896/contents/r_pkg/vignettes/tensorflow.Rmd?ref=6cce9866986e0165fab7a630180469700f41e0f3"
"github","tensorflow","https://api.github.com/repositories/112531736/contents/ch02_basics/Concept02_evaluating_ops.Rmd?ref=c01c969e7029a3851b36b2661217d183e9085f0f"
"github","tensorflow","https://api.github.com/repositories/136302896/contents/inst/doc/tuning.Rmd?ref=5d3c30f87dc1da59fc2cac81c2912f3dd0b8b8cb"
"github","tensorflow","https://api.github.com/repositories/136302896/contents/vignettes/tuning.Rmd?ref=5d3c30f87dc1da59fc2cac81c2912f3dd0b8b8cb"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/inst/doc/getting_started.Rmd?ref=0cb8366f1372e29b55a8c45430116e3ea6e958af"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/vignettes/getting_started.Rmd?ref=0cb8366f1372e29b55a8c45430116e3ea6e958af"
"github","tensorflow","https://api.github.com/repositories/203452207/contents/Exercises/02_tensorflow_playground.Rmd?ref=7c1e207e6ea65e94c48972d77f4ed8df67776fd9"
"github","tensorflow","https://api.github.com/repositories/125334060/contents/content/post/2019-05-17-the-hello-world-of-neural-network.Rmd?ref=0223ad84f64d2dbc66db3d5548ec766928fd11f4"
"github","tensorflow","https://api.github.com/repositories/125334060/contents/public/post/2019-05-17-the-hello-world-of-neural-network.Rmd?ref=0223ad84f64d2dbc66db3d5548ec766928fd11f4"
"github","tensorflow","https://api.github.com/repositories/96693078/contents/content/post/2018-01-28-going-to-the-cloud-google-style.Rmd?ref=a240185a1f6bfa1f01c6a723dddf740362baee3d"
"github","tensorflow","https://api.github.com/repositories/138431355/contents/TF_Neural_Net_Keras.Rmd?ref=76cdec5e1f3664db27cc3a2c4181aa870766d6d4"
"github","tensorflow","https://api.github.com/repositories/135806433/contents/DL_mnist_Tamas_Koncz.Rmd?ref=06664a0002c3b41e6e0d301519df2b85ed5fa84c"
"github","tensorflow","https://api.github.com/repositories/166581117/contents/src/mnist-example.Rmd?ref=1e08a6e2f436215863ef0b100ff3b968417ed24e"
"github","tensorflow","https://api.github.com/repositories/171294104/contents/README.Rmd?ref=6458ffbbda7559ffa87259860e416feceabe2b6c"
"github","tensorflow","https://api.github.com/repositories/174886023/contents/README.Rmd?ref=b2fa87e0d9a2bf159031ea474d9e093dd72c9a62"
"github","tensorflow","https://api.github.com/repositories/166087915/contents/DeepLearning/Day2/4_meta_slides.Rmd?ref=d66f530cfcbff0781cf22c08b8e20acdf2c3cdc6"
"github","tensorflow","https://api.github.com/repositories/101551205/contents/tensorflowWithRTest.Rmd?ref=9f7b5305c38d6dc2922784cd7087ff3615083ec7"
"github","tensorflow","https://api.github.com/repositories/169883960/contents/vignettes/scAlign.Rmd?ref=a530171dbc19587d0b121066c6eb1e9627c0901c"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/inst/doc/tensorflow_layers.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/vignettes/tensorflow_layers.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/114137764/contents/inst/notebooks/tensorflow/hello.Rmd?ref=fb985942bed2499676ffeefa377b097b75138e9d"
"github","tensorflow","https://api.github.com/repositories/93313008/contents/vignettes/introduction.Rmd?ref=68df22b41d9b08aa3aea3737b69324a8193067b4"
"github","tensorflow","https://api.github.com/repositories/108617725/contents/public/post/2017-09-28-data2day.Rmd?ref=16d3b18c099b5711ef51b77a04a5208948059fb3"
"github","tensorflow","https://api.github.com/repositories/54808940/contents/profiling/5.keras/5.A.2_fashion_MNIST.Rmd?ref=5c56ea1584db795d75af8920fc285061ad2d0c20"
"github","tensorflow","https://api.github.com/repositories/186914963/contents/tf_estimators.Rmd?ref=fea7fa13438322a03e7225da22a6c7ce1d95fc1e"
"github","tensorflow","https://api.github.com/repositories/132902607/contents/04-report.Rmd?ref=aefe484dc103eb7c67a2502a9377fddbb7527898"
"github","tensorflow","https://api.github.com/repositories/112151193/contents/mikrokosmos/greta.Rmd?ref=09f28525de4e4986f861eb1756bf669b6399d45f"
"github","tensorflow","https://api.github.com/repositories/165894417/contents/CNN_empty.Rmd?ref=3ea9cfb1180241adf9a68831785619a5b3271007"
"github","tensorflow","https://api.github.com/repositories/204377050/contents/input/2019-1408_Mahdi-rticle.Rmd?ref=c3f74b4f941615fa5aa57ffba761b3f2066a0c49"
"github","tensorflow","https://api.github.com/repositories/160374554/contents/DataAnalysisIA.Rmd?ref=6375ecf2893051acd37f345b154d9c806252e526"
"github","tensorflow","https://api.github.com/repositories/203452207/contents/Talks/02_introduction_to_keras_1.Rmd?ref=7c1e207e6ea65e94c48972d77f4ed8df67776fd9"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-01-29-dl-for-cancer-immunotherapy/dl-for-cancer-immunotherapy.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2018-10-22-mmd-vae/mmd_vae.Rmd?ref=3437f12f7869999a520f06fc402e8d877c021a71"
"github","tensorflow","https://api.github.com/repositories/79753678/contents/vignettes/creating_estimators.Rmd?ref=3381aeca57f93fcfd07de691401c69fda2fd8164"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/content/post/2017-09-28-data2day.Rmd?ref=5b227353a9590c0ddee30c351b65e152dccaa10a"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/public/post/2017-09-28-data2day.Rmd?ref=5b227353a9590c0ddee30c351b65e152dccaa10a"
"github","tensorflow","https://api.github.com/repositories/69825953/contents/Fall2017/Sep22-images-cnn/images-cnn-R.Rmd?ref=93b71e1456a11f074e0359d2cb445a8a0dce1e94"
"github","tensorflow","https://api.github.com/repositories/161274669/contents/flora/Analysis.Rmd?ref=c7e0d50d4c4ad1f81be3dc4849c948ffb11d8840"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tensorflow/articles/howto_graph_viz.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/133238751/contents/cran-comments.Rmd?ref=25765b9459e6602901d1d06742a5544c96304c9d"
"github","tensorflow","https://api.github.com/repositories/160534328/contents/post/python+R.Rmd?ref=29617eeeeb80883723fc6b02050695513d49fa9b"
"github","tensorflow","https://api.github.com/repositories/154148032/contents/content/Miscellaneous/2019-04-10-chapter10-introduction-to-artificial-neural-networks.Rmd?ref=f8f9750a810e802fc9f3f698aa7a6d0964aede98"
"github","tensorflow","https://api.github.com/repositories/80643958/contents/vignettes/getting_started.Rmd?ref=aae09dee62d128e8bc2271da09c1b0d08e735edf"
"github","tensorflow","https://api.github.com/repositories/8377696/contents/pullreq-perf/index.Rmd?ref=fb130ca6ea00cdce167d66654a76f184f0cb015e"
"github","tensorflow","https://api.github.com/repositories/82330861/contents/vignettes/storage.Rmd?ref=379e5e351d8068a6175ba350af1ea4e84ec17958"
"github","tensorflow","https://api.github.com/repositories/170769482/contents/README.Rmd?ref=9d939617a46cc7bcd4e1ab9c0cda897fa0214afd"
"github","tensorflow","https://api.github.com/repositories/178804827/contents/08_sparktf.Rmd?ref=5cde6561fd68f9991599f3453a5c019a64d9ef20"
"github","tensorflow","https://api.github.com/repositories/81110274/contents/Tensorflow%20%E2%80%93%20R.Rmd?ref=970f2fb3d6ce0a63bdfbc08077759e75e89ee010"
"github","tensorflow","https://api.github.com/repositories/170735388/contents/part1.Rmd?ref=caf7a1f7d1886198660ae6c99feccc08136ed10e"
"github","tensorflow","https://api.github.com/repositories/159274630/contents/part1.Rmd?ref=3305138af531d1e699f74b504b88ac1fdd8b32b4"
"github","tensorflow","https://api.github.com/repositories/151667463/contents/keras/vignettes/training_visualization.Rmd?ref=78d509aaf41a4c4dff408f7c95260fdf300d728c"
"github","tensorflow","https://api.github.com/repositories/150598562/contents/sandbox-freeze.Rmd?ref=23af4248635e201ee35e33723c96e0e914d793e5"
"github","tensorflow","https://api.github.com/repositories/114889826/contents/vignettes/examples/tensorflow_layers.Rmd?ref=8abac466bfe3b7370ff4521b8f417e7cde032618"
"github","tensorflow","https://api.github.com/repositories/140599161/contents/_posts/2019-06-25-dynamic_linear_models_tfprobability/dynamic_linear_models_tfprobability.Rmd?ref=f41a2c62faa02f1f1670597be746f6e31144d317"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/inst/doc/training_visualization.Rmd?ref=07a079bb5e83b1d7388a19d43ba744057035d7ff"
"github","tensorflow","https://api.github.com/repositories/98777022/contents/vignettes/training_visualization.Rmd?ref=07a079bb5e83b1d7388a19d43ba744057035d7ff"
"github","tensorflow","https://api.github.com/repositories/100091725/contents/scripts/preguntas_examen_solucion.Rmd?ref=a6603956cb15fe35e64516b2513743f27cc585cc"
"github","tensorflow","https://api.github.com/repositories/86976183/contents/ch03_regression/Concept01_linear_regression.Rmd?ref=c01c969e7029a3851b36b2661217d183e9085f0f"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tools/tensorboard.Rmd?ref=d3de74e0607bca99a34a53ee66e33f3767e0a307"
"github","tensorflow","https://api.github.com/repositories/95151342/contents/content/tools/cloudml/articles/storage.Rmd?ref=ea800fd800758a74a8217a7fda5f740858b4fe19"
"github","tensorflow","https://api.github.com/repositories/151667463/contents/keras/vignettes/learn.Rmd?ref=78d509aaf41a4c4dff408f7c95260fdf300d728c"
"github","tensorflow","https://api.github.com/repositories/81110274/contents/keras.Rmd?ref=c95748374715794ddc91e099cd9cc4af486c182f"
"github","tensorflow","https://api.github.com/repositories/61095254/contents/r-keras-imagenet.Rmd?ref=4694331deb18e6f9636e914d9787a6cd8648ce2c"
"github","tensorflow","https://api.github.com/repositories/181528712/contents/presentation/BioIT2019RTensorflow.Rmd?ref=f0a46975e7f33e01064c3606530c49f1165ccf42"
"github","tensorflow","https://api.github.com/repositories/115278360/contents/prep/Chapter%207/7_6_Depthwise_Separable_Convolution.Rmd?ref=4f87cb12a79361606c0ddd6a63d19c397bd5bb66"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/content/post/2019-03-22_upcoming_talks_spring2019.Rmd?ref=39837f876809d7b2015ad3a122c90812344aaaee"
"github","tensorflow","https://api.github.com/repositories/103399876/contents/public/post/2019-03-22_upcoming_talks_spring2019.Rmd?ref=39837f876809d7b2015ad3a122c90812344aaaee"
"github","tensorflow","https://api.github.com/repositories/151667463/contents/keras/vignettes/applications.Rmd?ref=78d509aaf41a4c4dff408f7c95260fdf300d728c"
